symbol,observed_session,resolution,event_type,canonical_price_factor,canonical_status,applied_as_canonical_event,observed_price_ratio,residual_discontinuity_after_factor,filing_form,filing_date,filing_items,source,ratio_text,issuer,cik,evidence_status,filing_candidates,cohorts_touched,roles,note
THH,2026-01-09,NO_ACTION_FILING_FOUND,,,,False,1.393997,,,,,,,TryHard Holdings Ltd,2044241,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-14,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
THH,2026-01-12,NO_ACTION_FILING_FOUND,,,,False,0.776487,,,,,,,TryHard Holdings Ltd,2044241,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-14,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
THH,2026-01-13,NO_ACTION_FILING_FOUND,,,,False,1.484155,,,,,,,TryHard Holdings Ltd,2044241,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-14,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
THH,2026-01-14,NO_ACTION_FILING_FOUND,,,,False,0.567042,,,,,,,TryHard Holdings Ltd,2044241,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-14,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TH,2026-04-01,NO_ACTION_FILING_FOUND,,,,False,1.336921,,,,,,,Target Hospitality Corp.,1712189,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-08;2026-04-15,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TLRY,2025-11-28,NO_ACTION_FILING_FOUND,,,,False,0.787826,,,,,,,"Tilray Brands, Inc.",1731348,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-12-17,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TLRY,2025-12-02,PRIMARY_VERIFIED_ACTION,reverse_split,10.0,PRIMARY_VERIFIED,True,9.959142,1.0041,8-K,2025-11-26,"3.03,5.03,8.01,9.01",https://www.sec.gov/Archives/edgar/data/1731348/000143774925036448/0001437749-25-036448.txt,1-for-10,"Tilray Brands, Inc.",1731348,FILING_EVIDENCE_FOUND,20,2025-12-17,ranking_window_shortlist,
TLRY,2025-12-12,NO_ACTION_FILING_FOUND,,,,False,1.377515,,,,,,,"Tilray Brands, Inc.",1731348,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-12-17;2025-12-24,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TLRY,2025-12-16,NO_ACTION_FILING_FOUND,,,,False,1.272839,,,,,,,"Tilray Brands, Inc.",1731348,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-12-17;2025-12-24,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TMQ,2025-10-07,NO_ACTION_FILING_FOUND,,,,False,3.442857,,,,,,,Trilogy Metals Inc.,1543418,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TMQ,2025-10-14,NO_ACTION_FILING_FOUND,,,,False,1.217656,,,,,,,Trilogy Metals Inc.,1543418,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TMQ,2025-10-15,NO_ACTION_FILING_FOUND,,,,False,0.805436,,,,,,,Trilogy Metals Inc.,1543418,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TNGX,2026-03-05,NO_ACTION_FILING_FOUND,,,,False,1.361134,,,,,,,"Tango Therapeutics, Inc.",1819133,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-03-11;2026-03-18;2026-03-25,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TNGX,2026-06-08,NO_ACTION_FILING_FOUND,,,,False,1.4865,,,,,,,"Tango Therapeutics, Inc.",1819133,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-06-10;2026-06-17,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TPH,2026-02-13,NO_ACTION_FILING_FOUND,,,,False,1.267232,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-02-18;2026-02-25,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TRAX,2026-07-09,NO_ACTION_FILING_FOUND,,,,False,1.55847,,,,,,,"First Tracks Biotherapeutics, Inc.",2091349,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-07-15;2026-07-22;2026-07-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TRAX,2026-07-27,NO_ACTION_FILING_FOUND,,,,False,1.222034,,,,,,,"First Tracks Biotherapeutics, Inc.",2091349,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-07-15;2026-07-22;2026-07-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TRML,2025-09-09,NO_ACTION_FILING_FOUND,,,,False,1.576299,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2025-09-10;2025-09-17;2025-09-24,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TRT,2026-04-23,NO_ACTION_FILING_FOUND,,,,False,1.32594,,,,,,,TRIO-TECH INTERNATIONAL,732026,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-29,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TSAT,2026-08-04,NO_ACTION_FILING_FOUND,,,,False,1.362755,,,,,,,Telesat Corp,1845840,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-08-05;2026-08-12,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TURB,2025-09-16,NO_ACTION_FILING_FOUND,,,,False,2.307407,,,,,,,"Turbo Energy, S.A.",1963439,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-09-17,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TURB,2025-09-17,NO_ACTION_FILING_FOUND,,,,False,0.766532,,,,,,,"Turbo Energy, S.A.",1963439,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-09-17,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TVTX,2025-09-10,NO_ACTION_FILING_FOUND,,,,False,1.260739,,,,,,,"Travere Therapeutics, Inc.",1438533,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-09-10,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TVTX,2026-04-14,NO_ACTION_FILING_FOUND,,,,False,1.352328,,,,,,,"Travere Therapeutics, Inc.",1438533,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-15,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
TYRA,2025-11-20,NO_ACTION_FILING_FOUND,,,,False,1.267309,,,,,,,"Tyra Biosciences, Inc.",1863127,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-11-26,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
UAMY,2025-10-01,NO_ACTION_FILING_FOUND,,,,False,1.211075,,,,,,,UNITED STATES ANTIMONY CORP,101538,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15;2025-10-22,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
UAMY,2025-10-13,NO_ACTION_FILING_FOUND,,,,False,1.202177,,,,,,,UNITED STATES ANTIMONY CORP,101538,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15;2025-10-22,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
UAMY,2025-10-15,NO_ACTION_FILING_FOUND,,,,False,0.789897,,,,,,,UNITED STATES ANTIMONY CORP,101538,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15;2025-10-22,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
UAMY,2025-10-27,NO_ACTION_FILING_FOUND,,,,False,0.797997,,,,,,,UNITED STATES ANTIMONY CORP,101538,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-22,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
UGRO,2026-03-13,NO_ACTION_FILING_FOUND,,,,False,0.813944,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
UGRO,2026-03-23,NO_ACTION_FILING_FOUND,,,,False,1.657407,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01;2026-04-08,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
UGRO,2026-03-24,NO_ACTION_FILING_FOUND,,,,False,1.31759,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01;2026-04-08,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
UGRO,2026-03-25,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,5.163585,,,,,https://www.sec.gov/Archives/edgar/data/1706524/000121390026044091/ea0285150-10k_urbangro.htm,,"Flash Sports & Media Holdings, Inc.",1706524,FILING_EVIDENCE_FOUND,261,2026-04-01;2026-04-08,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
UGRO,2026-03-26,NO_ACTION_FILING_FOUND,,,,False,0.69697,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01;2026-04-08,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
UGRO,2026-03-27,NO_ACTION_FILING_FOUND,,,,False,0.655679,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01;2026-04-08,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
UMAC,2026-05-28,NO_ACTION_FILING_FOUND,,,,False,1.32908,,,,,,,"Unusual Machines, Inc.",1956955,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-06-03;2026-06-10;2026-06-17,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
UMAC,2026-06-05,NO_ACTION_FILING_FOUND,,,,False,0.817441,,,,,,,"Unusual Machines, Inc.",1956955,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-06-03;2026-06-10;2026-06-17,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
UMAC,2026-08-14,NO_ACTION_FILING_FOUND,,,,False,1.245321,,,,,,,"Unusual Machines, Inc.",1956955,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-08-19,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
URGN,2025-11-06,NO_ACTION_FILING_FOUND,,,,False,1.219752,,,,,,,UroGen Pharma Ltd.,1668243,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-11-26,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
USAR,2025-10-02,NO_ACTION_FILING_FOUND,,,,False,1.233696,,,,,,,"USA Rare Earth, Inc.",1970622,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-08;2025-10-15;2025-10-22,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
USAR,2026-01-26,NO_ACTION_FILING_FOUND,,,,False,1.233751,,,,,,,"USA Rare Earth, Inc.",1970622,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-28;2026-02-04,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
UTZ,2026-07-21,NO_ACTION_FILING_FOUND,,,,False,1.889933,,,,,,,"Utz Brands, Inc.",1739566,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-07-22;2026-07-29;2026-08-05,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
UUUU,2025-08-19,NO_ACTION_FILING_FOUND,,,,False,0.820426,,,,,,,ENERGY FUELS INC,1385849,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-09-10,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
UUUU,2025-10-13,NO_ACTION_FILING_FOUND,,,,False,1.201026,,,,,,,ENERGY FUELS INC,1385849,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-22,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
VAL,2026-02-09,NO_ACTION_FILING_FOUND,,,,False,1.342784,,,,,,,Valaris Ltd,314808,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-02-11,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
VEEE,2026-07-08,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.786078,,,,,https://www.sec.gov/Archives/edgar/data/1855509/000173112226000632/e7587_8-k.htm,,"Twin Vee PowerCats, Co.",1855509,FILING_EVIDENCE_FOUND,12,2026-07-15;2026-07-22,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
VEEE,2026-07-13,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,2.534161,,,,,https://www.sec.gov/Archives/edgar/data/1855509/000173112226000632/e7587_8-k.htm,,"Twin Vee PowerCats, Co.",1855509,FILING_EVIDENCE_FOUND,12,2026-07-15;2026-07-22,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
VEEE,2026-07-14,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.774467,,,,,https://www.sec.gov/Archives/edgar/data/1855509/000173112226000632/e7587_8-k.htm,,"Twin Vee PowerCats, Co.",1855509,FILING_EVIDENCE_FOUND,12,2026-07-15;2026-07-22,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
VEEE,2026-07-15,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.679635,,,,,https://www.sec.gov/Archives/edgar/data/1855509/000173112226000632/e7587_8-k.htm,,"Twin Vee PowerCats, Co.",1855509,FILING_EVIDENCE_FOUND,12,2026-07-15;2026-07-22,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
VEEE,2026-07-16,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.315322,,,,,https://www.sec.gov/Archives/edgar/data/1855509/000173112226000632/e7587_8-k.htm,,"Twin Vee PowerCats, Co.",1855509,FILING_EVIDENCE_FOUND,12,2026-07-22,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
VEEE,2026-07-20,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.76648,,,,,https://www.sec.gov/Archives/edgar/data/1855509/000173112226000632/e7587_8-k.htm,,"Twin Vee PowerCats, Co.",1855509,FILING_EVIDENCE_FOUND,12,2026-07-22,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
VEEE,2026-07-22,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.687407,,,,,https://www.sec.gov/Archives/edgar/data/1855509/000173112226000632/e7587_8-k.htm,,"Twin Vee PowerCats, Co.",1855509,FILING_EVIDENCE_FOUND,12,2026-07-22,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
VELO,2025-12-10,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.215478,,,,,https://www.sec.gov/Archives/edgar/data/1825079/000164117225021026/form8-k.htm,,"Velo3D, Inc.",1825079,FILING_EVIDENCE_FOUND,16,2025-12-24;2025-12-31,ranking_window_shortlist;recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
VELO,2025-12-11,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.577283,,,,,https://www.sec.gov/Archives/edgar/data/1825079/000164117225021026/form8-k.htm,,"Velo3D, Inc.",1825079,FILING_EVIDENCE_FOUND,16,2025-12-24;2025-12-31,ranking_window_shortlist;recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
VELO,2025-12-15,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.814442,,,,,https://www.sec.gov/Archives/edgar/data/1825079/000164117225021026/form8-k.htm,,"Velo3D, Inc.",1825079,FILING_EVIDENCE_FOUND,16,2025-12-24;2025-12-31;2026-01-07,ranking_window_shortlist;recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
VELO,2025-12-18,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.201903,,,,,https://www.sec.gov/Archives/edgar/data/1825079/000164117225021026/form8-k.htm,,"Velo3D, Inc.",1825079,FILING_EVIDENCE_FOUND,16,2025-12-24;2025-12-31;2026-01-07,ranking_window_shortlist;recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
VELO,2025-12-22,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.447393,,,,,https://www.sec.gov/Archives/edgar/data/1825079/000164117225021026/form8-k.htm,,"Velo3D, Inc.",1825079,FILING_EVIDENCE_FOUND,16,2025-12-24;2025-12-31;2026-01-07,ranking_window_shortlist;recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
VELO,2026-01-02,NO_ACTION_FILING_FOUND,,,,False,1.206118,,,,,,,"Velo3D, Inc.",1825079,FILING_EVIDENCE_FOUND,0,2025-12-31;2026-01-07,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
VELO,2026-01-16,NO_ACTION_FILING_FOUND,,,,False,1.238388,,,,,,,"Velo3D, Inc.",1825079,FILING_EVIDENCE_FOUND,0,2025-12-31;2026-01-07,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
VELO,2026-01-23,NO_ACTION_FILING_FOUND,,,,False,0.832871,,,,,,,"Velo3D, Inc.",1825079,FILING_EVIDENCE_FOUND,0,2026-01-07,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
VELO,2026-04-02,NO_ACTION_FILING_FOUND,,,,False,1.237006,,,,,,,"Velo3D, Inc.",1825079,FILING_EVIDENCE_FOUND,0,2026-04-22,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
VELO,2026-04-21,NO_ACTION_FILING_FOUND,,,,False,1.309371,,,,,,,"Velo3D, Inc.",1825079,FILING_EVIDENCE_FOUND,0,2026-04-22,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
VELO,2026-05-13,NO_ACTION_FILING_FOUND,,,,False,1.498571,,,,,,,"Velo3D, Inc.",1825079,FILING_EVIDENCE_FOUND,0,2026-05-27,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
VELO,2026-06-11,NO_ACTION_FILING_FOUND,,,,False,1.350838,,,,,,,"Velo3D, Inc.",1825079,FILING_EVIDENCE_FOUND,0,2026-05-27,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
VELO,2026-08-04,NO_ACTION_FILING_FOUND,,,,False,1.201932,,,,,,,"Velo3D, Inc.",1825079,FILING_EVIDENCE_FOUND,0,2026-08-19,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
VELO,2026-08-12,NO_ACTION_FILING_FOUND,,,,False,1.247257,,,,,,,"Velo3D, Inc.",1825079,FILING_EVIDENCE_FOUND,0,2026-08-19,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
VICR,2025-10-22,NO_ACTION_FILING_FOUND,,,,False,1.210231,,,,,,,VICOR CORP,751978,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-22,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
VIST,2025-10-27,NO_ACTION_FILING_FOUND,,,,False,1.237191,,,,,,,"Vista Energy, S.A.B. de C.V.",1762506,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-29;2025-11-05,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
VOR,2025-09-19,PRIMARY_VERIFIED_ACTION,reverse_split,20,PRIMARY_VERIFIED,True,20.203947,1.0102,8-K,2025-09-17,"3.03,8.01,9.01",https://www.sec.gov/Archives/edgar/data/1817229/000119312525205553/d945826d8k.htm,reverse stock split at a ratio of 1-for-20,Vor Biopharma Inc.,1817229,FILING_EVIDENCE_FOUND,2,2025-09-24;2025-10-01;2025-10-08,ranking_window_shortlist;recorded_selection_window,
VOR,2025-09-30,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.222236,,,,,https://www.sec.gov/Archives/edgar/data/1817229/000119312525205553/d945826d8k.htm,,Vor Biopharma Inc.,1817229,FILING_EVIDENCE_FOUND,2,2025-09-24;2025-10-01;2025-10-08,ranking_window_shortlist;recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
VOR,2025-10-01,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.804399,,,,,https://www.sec.gov/Archives/edgar/data/1817229/000119312525205553/d945826d8k.htm,,Vor Biopharma Inc.,1817229,FILING_EVIDENCE_FOUND,2,2025-09-24;2025-10-01;2025-10-08,ranking_window_shortlist;recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
VOR,2025-12-09,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.256548,,,,,https://www.sec.gov/Archives/edgar/data/1817229/000119312525205553/d945826d8k.htm,,Vor Biopharma Inc.,1817229,FILING_EVIDENCE_FOUND,2,2025-12-17;2025-12-31,ranking_window_shortlist;recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
VOYG,2026-08-04,NO_ACTION_FILING_FOUND,,,,False,1.209178,,,,,,,"Voyager Technologies, Inc./TX",1788060,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-08-12;2026-08-19,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
VREX,2026-08-10,NO_ACTION_FILING_FOUND,,,,False,1.480676,,,,,,,Varex Imaging Corp,1681622,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-08-12;2026-08-19,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
VTYX,2026-01-07,NO_ACTION_FILING_FOUND,,,,False,1.861482,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-01-07;2026-01-14;2026-01-21;2026-01-28,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WATT,2026-03-20,NO_ACTION_FILING_FOUND,,,,False,1.254875,,,,,,,Energous Corp,1575793,FILING_EVIDENCE_FOUND,0,2026-03-25,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WATT,2026-04-09,NO_ACTION_FILING_FOUND,,,,False,1.239869,,,,,,,Energous Corp,1575793,FILING_EVIDENCE_FOUND,0,2026-03-25;2026-04-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WATT,2026-04-15,NO_ACTION_FILING_FOUND,,,,False,1.354779,,,,,,,Energous Corp,1575793,FILING_EVIDENCE_FOUND,0,2026-04-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WATT,2026-04-24,NO_ACTION_FILING_FOUND,,,,False,1.204526,,,,,,,Energous Corp,1575793,FILING_EVIDENCE_FOUND,0,2026-04-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WATT,2026-05-04,NO_ACTION_FILING_FOUND,,,,False,0.822651,,,,,,,Energous Corp,1575793,FILING_EVIDENCE_FOUND,0,2026-04-29,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WBD,2025-09-11,NO_ACTION_FILING_FOUND,,,,False,1.288163,,,,,,,"Warner Bros. Discovery, Inc.",1437107,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-09-17;2025-09-24,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WBTN,2025-09-16,NO_ACTION_FILING_FOUND,,,,False,1.319973,,,,,,,WEBTOON Entertainment Inc.,1997859,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-09-17,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WETO,2026-07-30,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.699482,,,,,https://www.sec.gov/Archives/edgar/data/1941158/000121390026060128/ea0291906-6k_wetour.htm,,Wetour Robotics Ltd,1941158,FILING_EVIDENCE_FOUND,10,2026-08-19,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
WETO,2026-07-31,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,3.321656,,,,,https://www.sec.gov/Archives/edgar/data/1941158/000121390026060128/ea0291906-6k_wetour.htm,,Wetour Robotics Ltd,1941158,FILING_EVIDENCE_FOUND,10,2026-08-19,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
WETO,2026-08-03,PRIMARY_VERIFIED_ACTION,reverse_split,100.0,PRIMARY_VERIFIED,True,83.044983,1.2042,6-K,2026-09-04,,https://www.sec.gov/Archives/edgar/data/1941158/000121390026097747/ea0304709-6k_wetour.htm,100:1,Wetour Robotics Ltd,1941158,FILING_EVIDENCE_FOUND,10,2026-08-19,ranking_window_shortlist,
WETO,2026-08-04,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.720506,,,,,https://www.sec.gov/Archives/edgar/data/1941158/000121390026060128/ea0291906-6k_wetour.htm,,Wetour Robotics Ltd,1941158,FILING_EVIDENCE_FOUND,10,2026-08-19,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
